result_id,season_name,season_id,matchday_number,event_id,home_team,away_team,home_goals,away_goals,total_goals,o15,o25,u25,u35,gg,ng,has_core_odds,has_league_snapshot,over_15,over_25,under_25,under_35,gg_yes,ng_yes,home_win,draw,away_win
204196,VFLM 5146,vf:season:3092927,2,vf:match:season:vflm5146:md:2:Tottenham:Bournemouth,Tottenham,Bournemouth,3,0,3,,,,,,,False,True,True,True,False,True,False,True,True,False,False
36541,VFLM 5146,vf:season:3092927,2,vf:season:3092927:2:Tottenham:West Ham,Tottenham,West Ham,2,1,3,1.18,1.7,2.0,1.4,1.7,2.0,True,True,True,True,False,True,True,False,True,False,False
36543,VFLM 5146,vf:season:3092927,2,vf:season:3092927:2:Wolverhampton:Crystal Palace,Wolverhampton,Crystal Palace,5,1,6,1.12,1.55,2.25,1.5,1.6,2.25,True,True,True,True,False,False,True,False,True,False,False
204184,VFLM 5146,vf:season:3092927,3,vf:match:season:vflm5146:md:3:AstonVilla:Everton,Aston Villa,Everton,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
204187,VFLM 5146,vf:season:3092927,3,vf:match:season:vflm5146:md:3:Bournemouth:Brighton,Bournemouth,Brighton,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
36553,VFLM 5146,vf:season:3092927,3,vf:match:1403085747,Bournemouth,Chelsea,1,1,2,,,,,1.8,1.9,False,True,True,False,True,True,True,False,False,True,False
36550,VFLM 5146,vf:season:3092927,3,vf:match:1403085748,Brighton,Crystal Palace,2,3,5,,,,,1.8,1.9,False,True,True,True,False,False,True,False,False,False,True
204183,VFLM 5146,vf:season:3092927,3,vf:match:season:vflm5146:md:3:Chelsea:Tottenham,Chelsea,Tottenham,1,2,3,,,,,,,False,True,True,True,False,True,True,False,False,False,True
204182,VFLM 5146,vf:season:3092927,3,vf:match:season:vflm5146:md:3:CrystalPalace:Newcastle,Crystal Palace,Newcastle,2,0,2,,,,,,,False,True,True,False,True,True,False,True,True,False,False
36554,VFLM 5146,vf:season:3092927,3,vf:match:1403085745,Everton,Newcastle,2,1,3,,,,,2.25,1.55,False,True,True,True,False,True,True,False,True,False,False
36552,VFLM 5146,vf:season:3092927,3,vf:match:1403085746,Fulham,Wolverhampton,0,3,3,,,,,1.8,1.9,False,True,True,True,False,True,False,True,False,False,True
36549,VFLM 5146,vf:season:3092927,3,vf:match:1403085751,Leeds,Manchester Blue,0,0,0,,,,,2.15,1.6,False,True,False,False,True,True,False,True,False,True,False
204185,VFLM 5146,vf:season:3092927,3,vf:match:season:vflm5146:md:3:Leeds:Fulham,Leeds,Fulham,2,1,3,,,,,,,False,True,True,True,False,True,True,False,True,False,False
204188,VFLM 5146,vf:season:3092927,3,vf:match:season:vflm5146:md:3:Liverpool:ManchesterBlue,Liverpool,Manchester Blue,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
204181,VFLM 5146,vf:season:3092927,3,vf:match:season:vflm5146:md:3:LondonGuns:ManchesterRed,London Guns,Manchester Red,3,3,6,,,,,,,False,True,True,True,False,False,True,False,False,True,False
36551,VFLM 5146,vf:season:3092927,3,vf:match:1403085749,London Guns,Aston Villa,2,3,5,,,,,1.7,2.05,False,True,True,True,False,False,True,False,False,False,True
36547,VFLM 5146,vf:season:3092927,3,vf:match:1403085752,Manchester Red,Tottenham,1,0,1,,,,,2.0,1.75,False,True,False,False,True,True,False,True,True,False,False
204186,VFLM 5146,vf:season:3092927,3,vf:match:season:vflm5146:md:3:WestHam:Wolverhampton,West Ham,Wolverhampton,1,2,3,,,,,,,False,True,True,True,False,True,True,False,False,False,True
36548,VFLM 5146,vf:season:3092927,3,vf:match:1403085750,West Ham,Liverpool,3,1,4,,,,,1.65,2.05,False,True,True,True,False,False,True,False,True,False,False
36556,VFLM 5146,vf:season:3092927,4,vf:match:1403085759,Aston Villa,Bournemouth,3,1,4,,,,,2.35,1.55,False,True,True,True,False,False,True,False,True,False,False
204175,VFLM 5146,vf:season:3092927,4,vf:match:season:vflm5146:md:4:Brighton:Chelsea,Brighton,Chelsea,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
36557,VFLM 5146,vf:season:3092927,4,vf:match:1403085756,Chelsea,Fulham,3,0,3,,,,,2.35,1.55,False,True,True,True,False,True,False,True,True,False,False
36559,VFLM 5146,vf:season:3092927,4,vf:match:1403085754,Crystal Palace,West Ham,0,1,1,,,,,1.65,2.1,False,True,False,False,True,True,False,True,False,False,True
204173,VFLM 5146,vf:season:3092927,4,vf:match:season:vflm5146:md:4:Fulham:Bournemouth,Fulham,Bournemouth,0,1,1,,,,,,,False,True,False,False,True,True,False,True,False,False,True
36560,VFLM 5146,vf:season:3092927,4,vf:match:1403085755,Liverpool,Manchester Red,0,0,0,,,,,1.8,1.95,False,True,False,False,True,True,False,True,False,True,False
36562,VFLM 5146,vf:season:3092927,4,vf:match:1403085760,Manchester Blue,London Guns,1,0,1,,,,,1.45,2.55,False,True,False,False,True,True,False,True,True,False,False
204180,VFLM 5146,vf:season:3092927,4,vf:match:season:vflm5146:md:4:ManchesterRed:AstonVilla,Manchester Red,Aston Villa,3,0,3,,,,,,,False,True,True,True,False,True,False,True,True,False,False
204178,VFLM 5146,vf:season:3092927,4,vf:match:season:vflm5146:md:4:Newcastle:Everton,Newcastle,Everton,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
36558,VFLM 5146,vf:season:3092927,4,vf:match:1403085757,Newcastle,Leeds,0,1,1,,,,,2.2,1.6,False,True,False,False,True,True,False,True,False,False,True
36561,VFLM 5146,vf:season:3092927,4,vf:match:1403085753,Tottenham,Everton,0,1,1,,,,,2.2,1.6,False,True,False,False,True,True,False,True,False,False,True
204177,VFLM 5146,vf:season:3092927,4,vf:match:season:vflm5146:md:4:Tottenham:Liverpool,Tottenham,Liverpool,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
36555,VFLM 5146,vf:season:3092927,4,vf:match:1403085758,Wolverhampton,Brighton,0,0,0,,,,,1.6,2.15,False,True,False,False,True,True,False,True,False,True,False
204176,VFLM 5146,vf:season:3092927,4,vf:match:season:vflm5146:md:4:Wolverhampton:Leeds,Wolverhampton,Leeds,0,0,0,,,,,,,False,True,False,False,True,True,False,True,False,True,False
204170,VFLM 5146,vf:season:3092927,5,vf:match:season:vflm5146:md:5:AstonVilla:CrystalPalace,Aston Villa,Crystal Palace,2,0,2,,,,,,,False,True,True,False,True,True,False,True,True,False,False
36568,VFLM 5146,vf:season:3092927,5,vf:season:3092927:5:Bournemouth:Manchester Blue,Bournemouth,Manchester Blue,2,3,5,,,,,1.9,1.8,False,True,True,True,False,False,True,False,False,False,True
204165,VFLM 5146,vf:season:3092927,5,vf:match:season:vflm5146:md:5:Chelsea:Bournemouth,Chelsea,Bournemouth,0,0,0,,,,,,,False,True,False,False,True,True,False,True,False,True,False
36569,VFLM 5146,vf:season:3092927,5,vf:season:3092927:5:Chelsea:Wolverhampton,Chelsea,Wolverhampton,2,1,3,,,,,1.6,2.2,False,True,True,True,False,True,True,False,True,False,False
204172,VFLM 5146,vf:season:3092927,5,vf:match:season:vflm5146:md:5:Everton:Wolverhampton,Everton,Wolverhampton,2,2,4,,,,,,,False,True,True,True,False,False,True,False,False,True,False
36563,VFLM 5146,vf:season:3092927,5,vf:season:3092927:5:Everton:Liverpool,Everton,Liverpool,0,2,2,,,,,2.2,1.6,False,True,True,False,True,True,False,True,False,False,True
36570,VFLM 5146,vf:season:3092927,5,vf:season:3092927:5:Fulham:Aston Villa,Fulham,Aston Villa,0,0,0,,,,,2.5,1.45,False,True,False,False,True,True,False,True,False,True,False
36564,VFLM 5146,vf:season:3092927,5,vf:season:3092927:5:Leeds:Tottenham,Leeds,Tottenham,0,3,3,,,,,2.45,1.5,False,True,True,True,False,True,False,True,False,False,True
204169,VFLM 5146,vf:season:3092927,5,vf:match:season:vflm5146:md:5:Liverpool:Leeds,Liverpool,Leeds,4,1,5,,,,,,,False,True,True,True,False,False,True,False,True,False,False
36566,VFLM 5146,vf:season:3092927,5,vf:season:3092927:5:London Guns:Newcastle,London Guns,Newcastle,2,0,2,,,,,1.8,1.9,False,True,True,False,True,True,False,True,True,False,False
204171,VFLM 5146,vf:season:3092927,5,vf:match:season:vflm5146:md:5:LondonGuns:WestHam,London Guns,West Ham,0,1,1,,,,,,,False,True,False,False,True,True,False,True,False,False,True
204166,VFLM 5146,vf:season:3092927,5,vf:match:season:vflm5146:md:5:ManchesterBlue:Brighton,Manchester Blue,Brighton,3,2,5,,,,,,,False,True,True,True,False,False,True,False,True,False,False
204167,VFLM 5146,vf:season:3092927,5,vf:match:season:vflm5146:md:5:ManchesterRed:Fulham,Manchester Red,Fulham,2,0,2,,,,,,,False,True,True,False,True,True,False,True,True,False,False
36567,VFLM 5146,vf:season:3092927,5,vf:season:3092927:5:Manchester Red:Crystal Palace,Manchester Red,Crystal Palace,1,1,2,,,,,2.1,1.65,False,True,True,False,True,True,True,False,False,True,False
204168,VFLM 5146,vf:season:3092927,5,vf:match:season:vflm5146:md:5:Tottenham:Newcastle,Tottenham,Newcastle,3,0,3,,,,,,,False,True,True,True,False,True,False,True,True,False,False
36565,VFLM 5146,vf:season:3092927,5,vf:season:3092927:5:West Ham:Brighton,West Ham,Brighton,0,0,0,,,,,1.8,1.9,False,True,False,False,True,True,False,True,False,True,False
36571,VFLM 5146,vf:season:3092927,6,vf:season:3092927:6:Aston Villa:Chelsea,Aston Villa,Chelsea,1,1,2,,,,,1.8,1.9,False,True,True,False,True,True,True,False,False,True,False
204164,VFLM 5146,vf:season:3092927,6,vf:match:season:vflm5146:md:6:Bournemouth:Liverpool,Bournemouth,Liverpool,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
36577,VFLM 5146,vf:season:3092927,6,vf:season:3092927:6:Brighton:Manchester Red,Brighton,Manchester Red,1,1,2,,,,,1.95,1.75,False,True,True,False,True,True,True,False,False,True,False
204163,VFLM 5146,vf:season:3092927,6,vf:match:season:vflm5146:md:6:Brighton:Tottenham,Brighton,Tottenham,0,3,3,,,,,,,False,True,True,True,False,True,False,True,False,False,True
36573,VFLM 5146,vf:season:3092927,6,vf:season:3092927:6:Crystal Palace:Everton,Crystal Palace,Everton,3,3,6,,,,,2.0,1.7,False,True,True,True,False,False,True,False,False,True,False
204162,VFLM 5146,vf:season:3092927,6,vf:match:season:vflm5146:md:6:Fulham:ManchesterBlue,Fulham,Manchester Blue,0,1,1,,,,,,,False,True,False,False,True,True,False,True,False,False,True
204160,VFLM 5146,vf:season:3092927,6,vf:match:season:vflm5146:md:6:Leeds:LondonGuns,Leeds,London Guns,0,2,2,,,,,,,False,True,True,False,True,True,False,True,False,False,True
36572,VFLM 5146,vf:season:3092927,6,vf:season:3092927:6:Liverpool:Leeds,Liverpool,Leeds,4,0,4,,,,,2.8,1.4,False,True,True,True,False,False,False,True,True,False,False
36575,VFLM 5146,vf:season:3092927,6,vf:season:3092927:6:Manchester Blue:Fulham,Manchester Blue,Fulham,1,0,1,,,,,2.2,1.6,False,True,False,False,True,True,False,True,True,False,False
204158,VFLM 5146,vf:season:3092927,6,vf:match:season:vflm5146:md:6:Newcastle:Chelsea,Newcastle,Chelsea,0,1,1,,,,,,,False,True,False,False,True,True,False,True,False,False,True
36578,VFLM 5146,vf:season:3092927,6,vf:season:3092927:6:Newcastle:Bournemouth,Newcastle,Bournemouth,2,0,2,,,,,1.9,1.8,False,True,True,False,True,True,False,True,True,False,False
36574,VFLM 5146,vf:season:3092927,6,vf:season:3092927:6:Tottenham:London Guns,Tottenham,London Guns,2,0,2,,,,,1.6,2.2,False,True,True,False,True,True,False,True,True,False,False
204161,VFLM 5146,vf:season:3092927,6,vf:match:season:vflm5146:md:6:WestHam:AstonVilla,West Ham,Aston Villa,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
36576,VFLM 5146,vf:season:3092927,6,vf:season:3092927:6:Wolverhampton:West Ham,Wolverhampton,West Ham,1,0,1,,,,,1.5,2.4,False,True,False,False,True,True,False,True,True,False,False
204157,VFLM 5146,vf:season:3092927,6,vf:match:season:vflm5146:md:6:Wolverhampton:ManchesterRed,Wolverhampton,Manchester Red,0,1,1,,,,,,,False,True,False,False,True,True,False,True,False,False,True
204156,VFLM 5146,vf:season:3092927,7,vf:match:season:vflm5146:md:7:AstonVilla:Leeds,Aston Villa,Leeds,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
36586,VFLM 5146,vf:season:3092927,7,vf:season:3092927:7:Aston Villa:Wolverhampton,Aston Villa,Wolverhampton,1,1,2,,,,,1.75,1.95,False,True,True,False,True,True,True,False,False,True,False
36583,VFLM 5146,vf:season:3092927,7,vf:season:3092927:7:Bournemouth:Tottenham,Bournemouth,Tottenham,0,2,2,,,,,1.95,1.75,False,True,True,False,True,True,False,True,False,False,True
204152,VFLM 5146,vf:season:3092927,7,vf:match:season:vflm5146:md:7:Brighton:Newcastle,Brighton,Newcastle,3,2,5,,,,,,,False,True,True,True,False,False,True,False,True,False,False
36580,VFLM 5146,vf:season:3092927,7,vf:season:3092927:7:Chelsea:Manchester Blue,Chelsea,Manchester Blue,2,1,3,,,,,1.5,2.4,False,True,True,True,False,True,True,False,True,False,False
36585,VFLM 5146,vf:season:3092927,7,vf:season:3092927:7:Everton:Brighton,Everton,Brighton,1,1,2,,,,,2.3,1.55,False,True,True,False,True,True,True,False,False,True,False
204153,VFLM 5146,vf:season:3092927,7,vf:match:season:vflm5146:md:7:Everton:WestHam,Everton,West Ham,4,0,4,,,,,,,False,True,True,True,False,False,False,True,True,False,False
36584,VFLM 5146,vf:season:3092927,7,vf:season:3092927:7:Fulham:Newcastle,Fulham,Newcastle,1,0,1,,,,,2.0,1.75,False,True,False,False,True,True,False,True,True,False,False
36579,VFLM 5146,vf:season:3092927,7,vf:season:3092927:7:Leeds:Crystal Palace,Leeds,Crystal Palace,0,0,0,,,,,2.1,1.65,False,True,False,False,True,True,False,True,False,True,False
204151,VFLM 5146,vf:season:3092927,7,vf:match:season:vflm5146:md:7:Liverpool:Chelsea,Liverpool,Chelsea,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
204155,VFLM 5146,vf:season:3092927,7,vf:match:season:vflm5146:md:7:LondonGuns:Bournemouth,London Guns,Bournemouth,2,1,3,,,,,,,False,True,True,True,False,True,True,False,True,False,False
36581,VFLM 5146,vf:season:3092927,7,vf:season:3092927:7:London Guns:Liverpool,London Guns,Liverpool,1,4,5,,,,,1.55,2.3,False,True,True,True,False,False,True,False,False,False,True
204154,VFLM 5146,vf:season:3092927,7,vf:match:season:vflm5146:md:7:ManchesterBlue:Wolverhampton,Manchester Blue,Wolverhampton,3,1,4,,,,,,,False,True,True,True,False,False,True,False,True,False,False
204150,VFLM 5146,vf:season:3092927,7,vf:match:season:vflm5146:md:7:ManchesterRed:CrystalPalace,Manchester Red,Crystal Palace,2,0,2,,,,,,,False,True,True,False,True,True,False,True,True,False,False
36582,VFLM 5146,vf:season:3092927,7,vf:season:3092927:7:Manchester Red:West Ham,Manchester Red,West Ham,2,1,3,,,,,1.8,1.9,False,True,True,True,False,True,True,False,True,False,False
204149,VFLM 5146,vf:season:3092927,7,vf:match:season:vflm5146:md:7:Tottenham:Fulham,Tottenham,Fulham,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
204146,VFLM 5146,vf:season:3092927,8,vf:match:season:vflm5146:md:8:Bournemouth:AstonVilla,Bournemouth,Aston Villa,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
36592,VFLM 5146,vf:season:3092927,8,vf:season:3092927:8:Brighton:Leeds,Brighton,Leeds,1,1,2,,,,,2.6,1.45,False,True,True,False,True,True,True,False,False,True,False
204142,VFLM 5146,vf:season:3092927,8,vf:match:season:vflm5146:md:8:Chelsea:LondonGuns,Chelsea,London Guns,0,0,0,,,,,,,False,True,False,False,True,True,False,True,False,True,False
36591,VFLM 5146,vf:season:3092927,8,vf:season:3092927:8:Crystal Palace:London Guns,Crystal Palace,London Guns,2,1,3,,,,,1.7,2.05,False,True,True,True,False,True,True,False,True,False,False
204143,VFLM 5146,vf:season:3092927,8,vf:match:season:vflm5146:md:8:CrystalPalace:ManchesterBlue,Crystal Palace,Manchester Blue,0,2,2,,,,,,,False,True,True,False,True,True,False,True,False,False,True
204144,VFLM 5146,vf:season:3092927,8,vf:match:season:vflm5146:md:8:Fulham:Brighton,Fulham,Brighton,0,2,2,,,,,,,False,True,True,False,True,True,False,True,False,False,True
204141,VFLM 5146,vf:season:3092927,8,vf:match:season:vflm5146:md:8:Leeds:Everton,Leeds,Everton,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
36587,VFLM 5146,vf:season:3092927,8,vf:season:3092927:8:Liverpool:Bournemouth,Liverpool,Bournemouth,2,0,2,,,,,2.25,1.55,False,True,True,False,True,True,False,True,True,False,False
36589,VFLM 5146,vf:season:3092927,8,vf:season:3092927:8:Manchester Blue:Aston Villa,Manchester Blue,Aston Villa,1,2,3,,,,,1.75,1.95,False,True,True,True,False,True,True,False,False,False,True
204145,VFLM 5146,vf:season:3092927,8,vf:match:season:vflm5146:md:8:Newcastle:Liverpool,Newcastle,Liverpool,2,0,2,,,,,,,False,True,True,False,True,True,False,True,True,False,False
36590,VFLM 5146,vf:season:3092927,8,vf:season:3092927:8:Newcastle:Chelsea,Newcastle,Chelsea,1,3,4,,,,,1.75,2.0,False,True,True,True,False,False,True,False,False,False,True
36594,VFLM 5146,vf:season:3092927,8,vf:season:3092927:8:Tottenham:Fulham,Tottenham,Fulham,4,0,4,,,,,2.2,1.6,False,True,True,True,False,False,False,True,True,False,False
204148,VFLM 5146,vf:season:3092927,8,vf:match:season:vflm5146:md:8:WestHam:ManchesterRed,West Ham,Manchester Red,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
36588,VFLM 5146,vf:season:3092927,8,vf:season:3092927:8:West Ham:Everton,West Ham,Everton,1,0,1,,,,,1.9,1.8,False,True,False,False,True,True,False,True,True,False,False
204147,VFLM 5146,vf:season:3092927,8,vf:match:season:vflm5146:md:8:Wolverhampton:Tottenham,Wolverhampton,Tottenham,2,1,3,,,,,,,False,True,True,True,False,True,True,False,True,False,False
36593,VFLM 5146,vf:season:3092927,8,vf:season:3092927:8:Wolverhampton:Manchester Red,Wolverhampton,Manchester Red,2,1,3,,,,,1.65,2.1,False,True,True,True,False,True,True,False,True,False,False
36601,VFLM 5146,vf:season:3092927,9,vf:season:3092927:9:Aston Villa:Newcastle,Aston Villa,Newcastle,2,0,2,,,,,2.25,1.55,False,True,True,False,True,True,False,True,True,False,False
204138,VFLM 5146,vf:season:3092927,9,vf:match:season:vflm5146:md:9:AstonVilla:Chelsea,Aston Villa,Chelsea,1,3,4,,,,,,,False,True,True,True,False,False,True,False,False,False,True
36600,VFLM 5146,vf:season:3092927,9,vf:season:3092927:9:Bournemouth:Crystal Palace,Bournemouth,Crystal Palace,1,1,2,,,,,1.75,1.95,False,True,True,False,True,True,True,False,False,True,False
204139,VFLM 5146,vf:season:3092927,9,vf:match:season:vflm5146:md:9:Brighton:Wolverhampton,Brighton,Wolverhampton,1,5,6,,,,,,,False,True,True,True,False,False,True,False,False,False,True
36602,VFLM 5146,vf:season:3092927,9,vf:season:3092927:9:Chelsea:Tottenham,Chelsea,Tottenham,1,0,1,,,,,1.6,2.2,False,True,False,False,True,True,False,True,True,False,False
36599,VFLM 5146,vf:season:3092927,9,vf:season:3092927:9:Everton:Manchester Red,Everton,Manchester Red,4,1,5,,,,,2.15,1.6,False,True,True,True,False,False,True,False,True,False,False
204135,VFLM 5146,vf:season:3092927,9,vf:match:season:vflm5146:md:9:Everton:Bournemouth,Everton,Bournemouth,2,0,2,,,,,,,False,True,True,False,True,True,False,True,True,False,False
36596,VFLM 5146,vf:season:3092927,9,vf:season:3092927:9:Fulham:Liverpool,Fulham,Liverpool,1,2,3,,,,,2.4,1.5,False,True,True,True,False,True,True,False,False,False,True
204133,VFLM 5146,vf:season:3092927,9,vf:match:season:vflm5146:md:9:Fulham:Newcastle,Fulham,Newcastle,2,0,2,,,,,,,False,True,True,False,True,True,False,True,True,False,False
36597,VFLM 5146,vf:season:3092927,9,vf:season:3092927:9:Leeds:West Ham,Leeds,West Ham,1,2,3,,,,,2.05,1.65,False,True,True,True,False,True,True,False,False,False,True
36595,VFLM 5146,vf:season:3092927,9,vf:season:3092927:9:London Guns:Brighton,London Guns,Brighton,1,2,3,,,,,1.8,1.9,False,True,True,True,False,True,True,False,False,False,True
204134,VFLM 5146,vf:season:3092927,9,vf:match:season:vflm5146:md:9:LondonGuns:Liverpool,London Guns,Liverpool,2,1,3,,,,,,,False,True,True,True,False,True,True,False,True,False,False
204140,VFLM 5146,vf:season:3092927,9,vf:match:season:vflm5146:md:9:ManchesterBlue:WestHam,Manchester Blue,West Ham,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
36598,VFLM 5146,vf:season:3092927,9,vf:season:3092927:9:Manchester Blue:Wolverhampton,Manchester Blue,Wolverhampton,3,1,4,,,,,1.55,2.35,False,True,True,True,False,False,True,False,True,False,False
204136,VFLM 5146,vf:season:3092927,9,vf:match:season:vflm5146:md:9:ManchesterRed:Leeds,Manchester Red,Leeds,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
204137,VFLM 5146,vf:season:3092927,9,vf:match:season:vflm5146:md:9:Tottenham:CrystalPalace,Tottenham,Crystal Palace,0,1,1,,,,,,,False,True,False,False,True,True,False,True,False,False,True
204126,VFLM 5146,vf:season:3092927,10,vf:match:season:vflm5146:md:10:AstonVilla:Liverpool,Aston Villa,Liverpool,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
36610,VFLM 5146,vf:season:3092927,10,vf:season:3092927:10:Brighton:Bournemouth,Brighton,Bournemouth,1,1,2,,,,,2.0,1.75,False,True,True,False,True,True,True,False,False,True,False
204132,VFLM 5146,vf:season:3092927,10,vf:match:season:vflm5146:md:10:Brighton:CrystalPalace,Brighton,Crystal Palace,2,0,2,,,,,,,False,True,True,False,True,True,False,True,True,False,False
36606,VFLM 5146,vf:season:3092927,10,vf:season:3092927:10:Crystal Palace:Fulham,Crystal Palace,Fulham,1,1,2,,,,,2.2,1.6,False,True,True,False,True,True,True,False,False,True,False
204129,VFLM 5146,vf:season:3092927,10,vf:match:season:vflm5146:md:10:Everton:Chelsea,Everton,Chelsea,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
204128,VFLM 5146,vf:season:3092927,10,vf:match:season:vflm5146:md:10:Fulham:Wolverhampton,Fulham,Wolverhampton,2,1,3,,,,,,,False,True,True,True,False,True,True,False,True,False,False
36605,VFLM 5146,vf:season:3092927,10,vf:season:3092927:10:Liverpool:Chelsea,Liverpool,Chelsea,2,2,4,,,,,1.6,2.2,False,True,True,True,False,False,True,False,False,True,False
204130,VFLM 5146,vf:season:3092927,10,vf:match:season:vflm5146:md:10:ManchesterBlue:Leeds,Manchester Blue,Leeds,2,0,2,,,,,,,False,True,True,False,True,True,False,True,True,False,False
204131,VFLM 5146,vf:season:3092927,10,vf:match:season:vflm5146:md:10:ManchesterRed:Bournemouth,Manchester Red,Bournemouth,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
36609,VFLM 5146,vf:season:3092927,10,vf:season:3092927:10:Manchester Red:Leeds,Manchester Red,Leeds,1,0,1,,,,,2.5,1.45,False,True,False,False,True,True,False,True,True,False,False
204127,VFLM 5146,vf:season:3092927,10,vf:match:season:vflm5146:md:10:Newcastle:LondonGuns,Newcastle,London Guns,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
36608,VFLM 5146,vf:season:3092927,10,vf:season:3092927:10:Newcastle:Manchester Blue,Newcastle,Manchester Blue,0,0,0,,,,,1.7,2.0,False,True,False,False,True,True,False,True,False,True,False
204125,VFLM 5146,vf:season:3092927,10,vf:match:season:vflm5146:md:10:Tottenham:WestHam,Tottenham,West Ham,2,1,3,,,,,,,False,True,True,True,False,True,True,False,True,False,False
36604,VFLM 5146,vf:season:3092927,10,vf:season:3092927:10:Tottenham:Aston Villa,Tottenham,Aston Villa,2,0,2,,,,,1.9,1.8,False,True,True,False,True,True,False,True,True,False,False
36607,VFLM 5146,vf:season:3092927,10,vf:season:3092927:10:West Ham:London Guns,West Ham,London Guns,3,2,5,,,,,1.55,2.3,False,True,True,True,False,False,True,False,True,False,False
36603,VFLM 5146,vf:season:3092927,10,vf:season:3092927:10:Wolverhampton:Everton,Wolverhampton,Everton,1,0,1,,,,,1.95,1.8,False,True,False,False,True,True,False,True,True,False,False
36615,VFLM 5146,vf:season:3092927,11,vf:match:1403085813,Aston Villa,Liverpool,1,0,1,,,,,2.0,1.7,False,True,False,False,True,True,False,True,True,False,False
204121,VFLM 5146,vf:season:3092927,11,vf:match:season:vflm5146:md:11:Bournemouth:ManchesterBlue,Bournemouth,Manchester Blue,0,4,4,,,,,,,False,True,True,True,False,False,False,True,False,False,True
36618,VFLM 5146,vf:season:3092927,11,vf:match:1403085809,Bournemouth,West Ham,2,0,2,,,,,1.75,2.0,False,True,True,False,True,True,False,True,True,False,False
36611,VFLM 5146,vf:season:3092927,11,vf:match:1403085816,Chelsea,Crystal Palace,3,1,4,,,,,1.95,1.75,False,True,True,True,False,False,True,False,True,False,False
204124,VFLM 5146,vf:season:3092927,11,vf:match:season:vflm5146:md:11:Chelsea:ManchesterRed,Chelsea,Manchester Red,2,1,3,,,,,,,False,True,True,True,False,True,True,False,True,False,False
204118,VFLM 5146,vf:season:3092927,11,vf:match:season:vflm5146:md:11:CrystalPalace:Fulham,Crystal Palace,Fulham,0,1,1,,,,,,,False,True,False,False,True,True,False,True,False,False,True
36616,VFLM 5146,vf:season:3092927,11,vf:match:1403085810,Fulham,Brighton,0,1,1,,,,,2.35,1.55,False,True,False,False,True,True,False,True,False,False,True
36613,VFLM 5146,vf:season:3092927,11,vf:match:1403085815,Leeds,Everton,1,0,1,,,,,2.6,1.45,False,True,False,False,True,True,False,True,True,False,False
204117,VFLM 5146,vf:season:3092927,11,vf:match:season:vflm5146:md:11:Leeds:Tottenham,Leeds,Tottenham,0,2,2,,,,,,,False,True,True,False,True,True,False,True,False,False,True
204123,VFLM 5146,vf:season:3092927,11,vf:match:season:vflm5146:md:11:Liverpool:Everton,Liverpool,Everton,4,0,4,,,,,,,False,True,True,True,False,False,False,True,True,False,False
204119,VFLM 5146,vf:season:3092927,11,vf:match:season:vflm5146:md:11:LondonGuns:AstonVilla,London Guns,Aston Villa,3,0,3,,,,,,,False,True,True,True,False,True,False,True,True,False,False
36617,VFLM 5146,vf:season:3092927,11,vf:match:1403085811,London Guns,Manchester Red,1,3,4,,,,,1.7,2.05,False,True,True,True,False,False,True,False,False,False,True
36612,VFLM 5146,vf:season:3092927,11,vf:match:1403085814,Manchester Blue,Tottenham,1,1,2,,,,,1.6,2.25,False,True,True,False,True,True,True,False,False,True,False
36614,VFLM 5146,vf:season:3092927,11,vf:match:1403085812,Newcastle,Wolverhampton,0,3,3,,,,,1.5,2.4,False,True,True,True,False,True,False,True,False,False,True
204120,VFLM 5146,vf:season:3092927,11,vf:match:season:vflm5146:md:11:WestHam:Brighton,West Ham,Brighton,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
204122,VFLM 5146,vf:season:3092927,11,vf:match:season:vflm5146:md:11:Wolverhampton:Newcastle,Wolverhampton,Newcastle,2,1,3,,,,,,,False,True,True,True,False,True,True,False,True,False,False
36619,VFLM 5146,vf:season:3092927,12,vf:match:1403085822,Brighton,Chelsea,3,3,6,,,,,1.75,2.0,False,True,True,True,False,False,True,False,False,True,False
