season_name,matchday_number,md_total_goals,md_sum_odd,md_n_odd_fixtures,md_n_even_fixtures,md_avg_goals
VFLM 5144,30,17,1,3,5,2.125
VFLM 5193,1,25,1,5,3,3.125
VFLM 5193,2,18,0,4,4,2.25
VFLM 5193,3,23,1,5,3,2.875
VFLM 5193,4,26,0,4,4,3.25
VFLM 5193,5,21,1,3,5,2.625
VFLM 5193,6,11,1,5,3,1.375
VFLM 5193,7,20,0,4,4,2.5
VFLM 5193,8,19,1,3,5,2.375
VFLM 5193,9,17,1,5,3,2.125
VFLM 5193,10,13,1,5,3,1.625
VFLM 5193,11,29,1,3,5,3.625
VFLM 5193,12,16,0,6,2,2.0
VFLM 5193,13,17,1,1,7,2.125
VFLM 5193,14,20,0,2,6,2.5
VFLM 5193,15,20,0,4,4,2.5
VFLM 5193,16,19,1,3,5,2.375
VFLM 5193,17,20,0,2,6,2.5
VFLM 5193,18,11,1,5,3,1.375
VFLM 5193,19,20,0,4,4,2.5
VFLM 5193,20,18,0,4,4,2.25
VFLM 5193,21,18,0,6,2,2.25
VFLM 5193,22,13,1,5,3,1.625
VFLM 5193,23,24,0,6,2,3.0
VFLM 5193,24,18,0,2,6,2.25
VFLM 5193,25,16,0,4,4,2.0
VFLM 5193,26,18,0,2,6,2.25
VFLM 5193,27,23,1,5,3,2.875
VFLM 5193,28,26,0,4,4,3.25
VFLM 5193,29,21,1,3,5,2.625
VFLM 5193,30,12,0,6,2,1.5
VFLM 5290,1,23,1,5,3,2.875
VFLM 5290,2,17,1,1,7,2.125
VFLM 5290,3,20,0,4,4,2.5
VFLM 5290,4,21,1,5,3,2.625
VFLM 5290,5,17,1,3,5,2.125
VFLM 5290,6,23,1,3,5,2.875
VFLM 5290,7,10,0,4,4,1.25
VFLM 5290,8,20,0,2,6,2.5
VFLM 5290,9,19,1,5,3,2.375
VFLM 5290,10,16,0,4,4,2.0
VFLM 5290,11,23,1,3,5,2.875
VFLM 5290,12,23,1,5,3,2.875
VFLM 5290,13,17,1,1,7,2.125
VFLM 5290,14,16,0,4,4,2.0
VFLM 5290,15,22,0,4,4,2.75
VFLM 5290,16,18,0,4,4,2.25
VFLM 5290,17,25,1,3,5,3.125
VFLM 5290,18,20,0,2,6,2.5
VFLM 5290,19,19,1,5,3,2.375
VFLM 5290,20,16,0,4,4,2.0
VFLM 5290,21,23,1,3,5,2.875
VFLM 5290,22,23,1,3,5,2.875
VFLM 5290,23,19,1,3,5,2.375
VFLM 5290,24,20,0,4,4,2.5
VFLM 5290,25,21,1,5,3,2.625
